id,shield name,upgrade,attack power,stat scaling,passive effects,damage reduction (%)
685,Riveted Wooden Shield,Standard +9 ,"{'Phy': '109 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '76 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '74 ', 'Mag': '43 ', 'Fir': '31 ', 'Lit': '24 ', 'Hol': '45 ', 'Bst': '45.24 ', 'Rst': '21 '}"
686,Riveted Wooden Shield,Standard +10 ,"{'Phy': '113 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '78 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '74 ', 'Mag': '43 ', 'Fir': '31 ', 'Lit': '24 ', 'Hol': '45 ', 'Bst': '45.63 ', 'Rst': '21 '}"
687,Riveted Wooden Shield,Standard +11 ,"{'Phy': '117 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '80 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '74 ', 'Mag': '43 ', 'Fir': '31 ', 'Lit': '24 ', 'Hol': '45 ', 'Bst': '46.02 ', 'Rst': '21 '}"
688,Riveted Wooden Shield,Standard +12 ,"{'Phy': '122 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '82 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '74 ', 'Mag': '43 ', 'Fir': '31 ', 'Lit': '24 ', 'Hol': '45 ', 'Bst': '46.41 ', 'Rst': '21 '}"
689,Riveted Wooden Shield,Standard +13 ,"{'Phy': '126 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '85 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '74 ', 'Mag': '43 ', 'Fir': '31 ', 'Lit': '24 ', 'Hol': '45 ', 'Bst': '46.8 ', 'Rst': '21 '}"
690,Riveted Wooden Shield,Standard +14 ,"{'Phy': '130 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '87 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '74 ', 'Mag': '43 ', 'Fir': '31 ', 'Lit': '24 ', 'Hol': '45 ', 'Bst': '47.19 ', 'Rst': '21 '}"
691,Riveted Wooden Shield,Standard +15 ,"{'Phy': '134 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '89 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '74 ', 'Mag': '43 ', 'Fir': '31 ', 'Lit': '24 ', 'Hol': '45 ', 'Bst': '47.58 ', 'Rst': '21 '}"
692,Riveted Wooden Shield,Standard +16 ,"{'Phy': '138 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '91 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '74 ', 'Mag': '43 ', 'Fir': '31 ', 'Lit': '24 ', 'Hol': '45 ', 'Bst': '47.97 ', 'Rst': '21 '}"
693,Riveted Wooden Shield,Standard +17 ,"{'Phy': '142 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '94 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '74 ', 'Mag': '43 ', 'Fir': '31 ', 'Lit': '24 ', 'Hol': '45 ', 'Bst': '48.36 ', 'Rst': '21 '}"
694,Riveted Wooden Shield,Standard +18 ,"{'Phy': '147 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '96 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '74 ', 'Mag': '43 ', 'Fir': '31 ', 'Lit': '24 ', 'Hol': '45 ', 'Bst': '48.75 ', 'Rst': '21 '}"
695,Riveted Wooden Shield,Standard +19 ,"{'Phy': '151 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '98 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '74 ', 'Mag': '43 ', 'Fir': '31 ', 'Lit': '24 ', 'Hol': '45 ', 'Bst': '49.14 ', 'Rst': '21 '}"
696,Riveted Wooden Shield,Standard +20 ,"{'Phy': '155 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '100 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '74 ', 'Mag': '43 ', 'Fir': '31 ', 'Lit': '24 ', 'Hol': '45 ', 'Bst': '49.53 ', 'Rst': '21 '}"
697,Riveted Wooden Shield,Standard +21 ,"{'Phy': '159 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '103 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '74 ', 'Mag': '43 ', 'Fir': '31 ', 'Lit': '24 ', 'Hol': '45 ', 'Bst': '49.92 ', 'Rst': '21 '}"
698,Riveted Wooden Shield,Standard +22 ,"{'Phy': '163 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '105 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '74 ', 'Mag': '43 ', 'Fir': '31 ', 'Lit': '24 ', 'Hol': '45 ', 'Bst': '50.31 ', 'Rst': '21 '}"
699,Riveted Wooden Shield,Standard +23 ,"{'Phy': '168 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '107 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '74 ', 'Mag': '43 ', 'Fir': '31 ', 'Lit': '24 ', 'Hol': '45 ', 'Bst': '50.7 ', 'Rst': '21 '}"
700,Riveted Wooden Shield,Standard +24 ,"{'Phy': '172 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '109 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '74 ', 'Mag': '43 ', 'Fir': '31 ', 'Lit': '24 ', 'Hol': '45 ', 'Bst': '51.09 ', 'Rst': '21 '}"
701,Riveted Wooden Shield,Standard +25 ,"{'Phy': '176 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '112 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '74 ', 'Mag': '43 ', 'Fir': '31 ', 'Lit': '24 ', 'Hol': '45 ', 'Bst': '51.48 ', 'Rst': '21 '}"
1014,Blue-White Wooden Shield,Standard ,"{'Phy': '72 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '56 '}","{'Str': 'E ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '73 ', 'Mag': '45 ', 'Fir': '35 ', 'Lit': '22 ', 'Hol': '42 ', 'Bst': '39 ', 'Rst': '21 '}"
1015,Blue-White Wooden Shield,Standard +1 ,"{'Phy': '76 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '58 '}","{'Str': 'E ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '73 ', 'Mag': '45 ', 'Fir': '35 ', 'Lit': '22 ', 'Hol': '42 ', 'Bst': '39.78 ', 'Rst': '21 '}"
1016,Blue-White Wooden Shield,Standard +2 ,"{'Phy': '80 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '60 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '73 ', 'Mag': '45 ', 'Fir': '35 ', 'Lit': '22 ', 'Hol': '42 ', 'Bst': '40.56 ', 'Rst': '21 '}"
1017,Blue-White Wooden Shield,Standard +3 ,"{'Phy': '84 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '62 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '73 ', 'Mag': '45 ', 'Fir': '35 ', 'Lit': '22 ', 'Hol': '42 ', 'Bst': '41.34 ', 'Rst': '21 '}"
1018,Blue-White Wooden Shield,Standard +4 ,"{'Phy': '88 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '64 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '73 ', 'Mag': '45 ', 'Fir': '35 ', 'Lit': '22 ', 'Hol': '42 ', 'Bst': '42.12 ', 'Rst': '21 '}"
1019,Blue-White Wooden Shield,Standard +5 ,"{'Phy': '92 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '67 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '73 ', 'Mag': '45 ', 'Fir': '35 ', 'Lit': '22 ', 'Hol': '42 ', 'Bst': '42.9 ', 'Rst': '21 '}"
1020,Blue-White Wooden Shield,Standard +6 ,"{'Phy': '97 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '69 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '73 ', 'Mag': '45 ', 'Fir': '35 ', 'Lit': '22 ', 'Hol': '42 ', 'Bst': '43.68 ', 'Rst': '21 '}"
1021,Blue-White Wooden Shield,Standard +7 ,"{'Phy': '101 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '71 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '73 ', 'Mag': '45 ', 'Fir': '35 ', 'Lit': '22 ', 'Hol': '42 ', 'Bst': '44.46 ', 'Rst': '21 '}"
1022,Blue-White Wooden Shield,Standard +8 ,"{'Phy': '105 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '73 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '73 ', 'Mag': '45 ', 'Fir': '35 ', 'Lit': '22 ', 'Hol': '42 ', 'Bst': '44.85 ', 'Rst': '21 '}"
1023,Blue-White Wooden Shield,Standard +9 ,"{'Phy': '109 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '76 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '73 ', 'Mag': '45 ', 'Fir': '35 ', 'Lit': '22 ', 'Hol': '42 ', 'Bst': '45.24 ', 'Rst': '21 '}"
1024,Blue-White Wooden Shield,Standard +10 ,"{'Phy': '113 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '78 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '73 ', 'Mag': '45 ', 'Fir': '35 ', 'Lit': '22 ', 'Hol': '42 ', 'Bst': '45.63 ', 'Rst': '21 '}"
1025,Blue-White Wooden Shield,Standard +11 ,"{'Phy': '117 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '80 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '73 ', 'Mag': '45 ', 'Fir': '35 ', 'Lit': '22 ', 'Hol': '42 ', 'Bst': '46.02 ', 'Rst': '21 '}"
1026,Blue-White Wooden Shield,Standard +12 ,"{'Phy': '122 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '82 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '73 ', 'Mag': '45 ', 'Fir': '35 ', 'Lit': '22 ', 'Hol': '42 ', 'Bst': '46.41 ', 'Rst': '21 '}"
1027,Blue-White Wooden Shield,Standard +13 ,"{'Phy': '126 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '85 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '73 ', 'Mag': '45 ', 'Fir': '35 ', 'Lit': '22 ', 'Hol': '42 ', 'Bst': '46.8 ', 'Rst': '21 '}"
1028,Blue-White Wooden Shield,Standard +14 ,"{'Phy': '130 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '87 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '73 ', 'Mag': '45 ', 'Fir': '35 ', 'Lit': '22 ', 'Hol': '42 ', 'Bst': '47.19 ', 'Rst': '21 '}"
1029,Blue-White Wooden Shield,Standard +15 ,"{'Phy': '134 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '89 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '73 ', 'Mag': '45 ', 'Fir': '35 ', 'Lit': '22 ', 'Hol': '42 ', 'Bst': '47.58 ', 'Rst': '21 '}"
1030,Blue-White Wooden Shield,Standard +16 ,"{'Phy': '138 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '91 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '73 ', 'Mag': '45 ', 'Fir': '35 ', 'Lit': '22 ', 'Hol': '42 ', 'Bst': '47.97 ', 'Rst': '21 '}"
1031,Blue-White Wooden Shield,Standard +17 ,"{'Phy': '142 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '94 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '73 ', 'Mag': '45 ', 'Fir': '35 ', 'Lit': '22 ', 'Hol': '42 ', 'Bst': '48.36 ', 'Rst': '21 '}"
1032,Blue-White Wooden Shield,Standard +18 ,"{'Phy': '147 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '96 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '73 ', 'Mag': '45 ', 'Fir': '35 ', 'Lit': '22 ', 'Hol': '42 ', 'Bst': '48.75 ', 'Rst': '21 '}"
1033,Blue-White Wooden Shield,Standard +19 ,"{'Phy': '151 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '98 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '73 ', 'Mag': '45 ', 'Fir': '35 ', 'Lit': '22 ', 'Hol': '42 ', 'Bst': '49.14 ', 'Rst': '21 '}"
1034,Blue-White Wooden Shield,Standard +20 ,"{'Phy': '155 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '100 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '73 ', 'Mag': '45 ', 'Fir': '35 ', 'Lit': '22 ', 'Hol': '42 ', 'Bst': '49.53 ', 'Rst': '21 '}"
1035,Blue-White Wooden Shield,Standard +21 ,"{'Phy': '159 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '103 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '73 ', 'Mag': '45 ', 'Fir': '35 ', 'Lit': '22 ', 'Hol': '42 ', 'Bst': '49.92 ', 'Rst': '21 '}"
1036,Blue-White Wooden Shield,Standard +22 ,"{'Phy': '163 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '105 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '73 ', 'Mag': '45 ', 'Fir': '35 ', 'Lit': '22 ', 'Hol': '42 ', 'Bst': '50.31 ', 'Rst': '21 '}"
1037,Blue-White Wooden Shield,Standard +23 ,"{'Phy': '168 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '107 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '73 ', 'Mag': '45 ', 'Fir': '35 ', 'Lit': '22 ', 'Hol': '42 ', 'Bst': '50.7 ', 'Rst': '21 '}"
1038,Blue-White Wooden Shield,Standard +24 ,"{'Phy': '172 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '109 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '73 ', 'Mag': '45 ', 'Fir': '35 ', 'Lit': '22 ', 'Hol': '42 ', 'Bst': '51.09 ', 'Rst': '21 '}"
1039,Blue-White Wooden Shield,Standard +25 ,"{'Phy': '176 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '112 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '73 ', 'Mag': '45 ', 'Fir': '35 ', 'Lit': '22 ', 'Hol': '42 ', 'Bst': '51.48 ', 'Rst': '21 '}"
1352,Scripture Wooden Shield,Standard ,"{'Phy': '70 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '54 '}","{'Str': 'E ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '70 ', 'Mag': '40 ', 'Fir': '22 ', 'Lit': '37 ', 'Hol': '45 ', 'Bst': '38 ', 'Rst': '20 '}"
1353,Scripture Wooden Shield,Standard +1 ,"{'Phy': '74 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '56 '}","{'Str': 'E ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '70 ', 'Mag': '40 ', 'Fir': '22 ', 'Lit': '37 ', 'Hol': '45 ', 'Bst': '38.76 ', 'Rst': '20 '}"
1354,Scripture Wooden Shield,Standard +2 ,"{'Phy': '78 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '58 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '70 ', 'Mag': '40 ', 'Fir': '22 ', 'Lit': '37 ', 'Hol': '45 ', 'Bst': '39.52 ', 'Rst': '20 '}"
1355,Scripture Wooden Shield,Standard +3 ,"{'Phy': '82 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '60 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '70 ', 'Mag': '40 ', 'Fir': '22 ', 'Lit': '37 ', 'Hol': '45 ', 'Bst': '40.28 ', 'Rst': '20 '}"
1356,Scripture Wooden Shield,Standard +4 ,"{'Phy': '86 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '62 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '70 ', 'Mag': '40 ', 'Fir': '22 ', 'Lit': '37 ', 'Hol': '45 ', 'Bst': '41.04 ', 'Rst': '20 '}"
1357,Scripture Wooden Shield,Standard +5 ,"{'Phy': '90 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '64 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '70 ', 'Mag': '40 ', 'Fir': '22 ', 'Lit': '37 ', 'Hol': '45 ', 'Bst': '41.8 ', 'Rst': '20 '}"
1358,Scripture Wooden Shield,Standard +6 ,"{'Phy': '94 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '66 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '70 ', 'Mag': '40 ', 'Fir': '22 ', 'Lit': '37 ', 'Hol': '45 ', 'Bst': '42.56 ', 'Rst': '20 '}"
1359,Scripture Wooden Shield,Standard +7 ,"{'Phy': '98 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '69 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '70 ', 'Mag': '40 ', 'Fir': '22 ', 'Lit': '37 ', 'Hol': '45 ', 'Bst': '43.32 ', 'Rst': '20 '}"
1360,Scripture Wooden Shield,Standard +8 ,"{'Phy': '102 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '71 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '70 ', 'Mag': '40 ', 'Fir': '22 ', 'Lit': '37 ', 'Hol': '45 ', 'Bst': '43.7 ', 'Rst': '20 '}"
1361,Scripture Wooden Shield,Standard +9 ,"{'Phy': '106 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '73 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '70 ', 'Mag': '40 ', 'Fir': '22 ', 'Lit': '37 ', 'Hol': '45 ', 'Bst': '44.08 ', 'Rst': '20 '}"
1362,Scripture Wooden Shield,Standard +10 ,"{'Phy': '110 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '75 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '70 ', 'Mag': '40 ', 'Fir': '22 ', 'Lit': '37 ', 'Hol': '45 ', 'Bst': '44.46 ', 'Rst': '20 '}"
1363,Scripture Wooden Shield,Standard +11 ,"{'Phy': '114 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '77 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '70 ', 'Mag': '40 ', 'Fir': '22 ', 'Lit': '37 ', 'Hol': '45 ', 'Bst': '44.84 ', 'Rst': '20 '}"
1364,Scripture Wooden Shield,Standard +12 ,"{'Phy': '118 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '79 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '70 ', 'Mag': '40 ', 'Fir': '22 ', 'Lit': '37 ', 'Hol': '45 ', 'Bst': '45.22 ', 'Rst': '20 '}"
1365,Scripture Wooden Shield,Standard +13 ,"{'Phy': '122 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '82 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '70 ', 'Mag': '40 ', 'Fir': '22 ', 'Lit': '37 ', 'Hol': '45 ', 'Bst': '45.6 ', 'Rst': '20 '}"
1366,Scripture Wooden Shield,Standard +14 ,"{'Phy': '126 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '84 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '70 ', 'Mag': '40 ', 'Fir': '22 ', 'Lit': '37 ', 'Hol': '45 ', 'Bst': '45.98 ', 'Rst': '20 '}"
1367,Scripture Wooden Shield,Standard +15 ,"{'Phy': '130 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '86 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '70 ', 'Mag': '40 ', 'Fir': '22 ', 'Lit': '37 ', 'Hol': '45 ', 'Bst': '46.36 ', 'Rst': '20 '}"
1368,Scripture Wooden Shield,Standard +16 ,"{'Phy': '134 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '88 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '70 ', 'Mag': '40 ', 'Fir': '22 ', 'Lit': '37 ', 'Hol': '45 ', 'Bst': '46.74 ', 'Rst': '20 '}"
1369,Scripture Wooden Shield,Standard +17 ,"{'Phy': '139 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '90 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '70 ', 'Mag': '40 ', 'Fir': '22 ', 'Lit': '37 ', 'Hol': '45 ', 'Bst': '47.12 ', 'Rst': '20 '}"
