id,weapon name,upgrade,attack power,stat scaling,passive effects,damage reduction (%)
685,Dryleaf Arts,Standard +9 ,"{'Phy': '121 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '68 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '21.8 ', 'Rst': '10 '}"
686,Dryleaf Arts,Standard +10 ,"{'Phy': '126 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '70 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '22 ', 'Rst': '10 '}"
687,Dryleaf Arts,Standard +11 ,"{'Phy': '131 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '72 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '22.2 ', 'Rst': '10 '}"
688,Dryleaf Arts,Standard +12 ,"{'Phy': '135 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '74 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '22.4 ', 'Rst': '10 '}"
689,Dryleaf Arts,Standard +13 ,"{'Phy': '140 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '76 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '22.6 ', 'Rst': '10 '}"
690,Dryleaf Arts,Standard +14 ,"{'Phy': '144 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '78 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '22.8 ', 'Rst': '10 '}"
691,Dryleaf Arts,Standard +15 ,"{'Phy': '149 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '80 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '23 ', 'Rst': '11 '}"
692,Dryleaf Arts,Standard +16 ,"{'Phy': '154 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '82 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '23.2 ', 'Rst': '10 '}"
693,Dryleaf Arts,Standard +17 ,"{'Phy': '158 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '84 '}","{'Str': 'C ', 'Dex': 'C ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '23.2 ', 'Rst': '10 '}"
694,Dryleaf Arts,Standard +18 ,"{'Phy': '163 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '86 '}","{'Str': 'C ', 'Dex': 'C ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '23.4 ', 'Rst': '10 '}"
695,Dryleaf Arts,Standard +19 ,"{'Phy': '168 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '88 '}","{'Str': 'C ', 'Dex': 'C ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '23.4 ', 'Rst': '10 '}"
696,Dryleaf Arts,Standard +20 ,"{'Phy': '172 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '90 '}","{'Str': 'C ', 'Dex': 'C ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '23.6 ', 'Rst': '10 '}"
697,Dryleaf Arts,Standard +21 ,"{'Phy': '177 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '92 '}","{'Str': 'C ', 'Dex': 'C ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '23.6 ', 'Rst': '10 '}"
698,Dryleaf Arts,Standard +22 ,"{'Phy': '182 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '94 '}","{'Str': 'C ', 'Dex': 'C ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '23.6 ', 'Rst': '10 '}"
699,Dryleaf Arts,Standard +23 ,"{'Phy': '186 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '96 '}","{'Str': 'C ', 'Dex': 'C ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '23.8 ', 'Rst': '10 '}"
700,Dryleaf Arts,Standard +24 ,"{'Phy': '191 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '98 '}","{'Str': 'C ', 'Dex': 'C ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '23.8 ', 'Rst': '10 '}"
701,Dryleaf Arts,Standard +25 ,"{'Phy': '196 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '100 '}","{'Str': 'C ', 'Dex': 'C ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '24 ', 'Rst': '10 '}"
1014,Dane's Footwork,Standard ,"{'Phy': '80 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '50 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '20 ', 'Rst': '10 '}"
1015,Dane's Footwork,Standard +1 ,"{'Phy': '84 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '52 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '20.2 ', 'Rst': '10 '}"
1016,Dane's Footwork,Standard +2 ,"{'Phy': '89 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '54 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '20.4 ', 'Rst': '10 '}"
1017,Dane's Footwork,Standard +3 ,"{'Phy': '93 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '56 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '20.6 ', 'Rst': '10 '}"
1018,Dane's Footwork,Standard +4 ,"{'Phy': '98 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '58 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '20.6 ', 'Rst': '10 '}"
1019,Dane's Footwork,Standard +5 ,"{'Phy': '103 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '60 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '21 ', 'Rst': '10 '}"
1020,Dane's Footwork,Standard +6 ,"{'Phy': '107 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '62 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '21.2 ', 'Rst': '10 '}"
1021,Dane's Footwork,Standard +7 ,"{'Phy': '112 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '64 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '21.4 ', 'Rst': '10 '}"
1022,Dane's Footwork,Standard +8 ,"{'Phy': '117 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '66 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '21.6 ', 'Rst': '10 '}"
1023,Dane's Footwork,Standard +9 ,"{'Phy': '121 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '68 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '21.8 ', 'Rst': '10 '}"
1024,Dane's Footwork,Standard +10 ,"{'Phy': '126 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '70 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '22 ', 'Rst': '10 '}"
1025,Dane's Footwork,Standard +11 ,"{'Phy': '131 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '72 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '22.2 ', 'Rst': '10 '}"
1026,Dane's Footwork,Standard +12 ,"{'Phy': '135 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '74 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '22.4 ', 'Rst': '10 '}"
1027,Dane's Footwork,Standard +13 ,"{'Phy': '140 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '76 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '22.6 ', 'Rst': '10 '}"
1028,Dane's Footwork,Standard +14 ,"{'Phy': '144 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '78 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '22.8 ', 'Rst': '10 '}"
1029,Dane's Footwork,Standard +15 ,"{'Phy': '149 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '80 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '23 ', 'Rst': '10 '}"
1030,Dane's Footwork,Standard +16 ,"{'Phy': '154 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '82 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '23.2 ', 'Rst': '10 '}"
1031,Dane's Footwork,Standard +17 ,"{'Phy': '158 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '84 '}","{'Str': 'C ', 'Dex': 'C ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '23.2 ', 'Rst': '10 '}"
1032,Dane's Footwork,Standard +18 ,"{'Phy': '163 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '86 '}","{'Str': 'C ', 'Dex': 'C ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '23.4 ', 'Rst': '10 '}"
1033,Dane's Footwork,Standard +19 ,"{'Phy': '168 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '88 '}","{'Str': 'C ', 'Dex': 'C ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '23.4 ', 'Rst': '10 '}"
1034,Dane's Footwork,Standard +20 ,"{'Phy': '172 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '90 '}","{'Str': 'C ', 'Dex': 'C ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '23.6 ', 'Rst': '10 '}"
1035,Dane's Footwork,Standard +21 ,"{'Phy': '177 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '92 '}","{'Str': 'C ', 'Dex': 'C ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '23.6 ', 'Rst': '10 '}"
1036,Dane's Footwork,Standard +22 ,"{'Phy': '182 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '94 '}","{'Str': 'C ', 'Dex': 'C ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '23.6 ', 'Rst': '10 '}"
1037,Dane's Footwork,Standard +23 ,"{'Phy': '186 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '96 '}","{'Str': 'C ', 'Dex': 'C ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '23.8 ', 'Rst': '10 '}"
1038,Dane's Footwork,Standard +24 ,"{'Phy': '191 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '98 '}","{'Str': 'C ', 'Dex': 'C ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '23.8 ', 'Rst': '10 '}"
1039,Dane's Footwork,Standard +25 ,"{'Phy': '196 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '100 '}","{'Str': 'C ', 'Dex': 'C ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '24 ', 'Rst': '10 '}"
1352,Smithscript Dagger,Standard ,"{'Phy': '62 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '30 '}","{'Str': 'E ', 'Dex': 'C ', 'Int': 'E ', 'Fai': 'E ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '15 ', 'Rst': '10 '}"
1353,Smithscript Dagger,Standard +1 ,"{'Phy': '65 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '31 '}","{'Str': 'E ', 'Dex': 'C ', 'Int': 'E ', 'Fai': 'E ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '15.15 ', 'Rst': '10 '}"
1354,Smithscript Dagger,Standard +2 ,"{'Phy': '69 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '32 '}","{'Str': 'E ', 'Dex': 'C ', 'Int': 'E ', 'Fai': 'E ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '15.3 ', 'Rst': '10 '}"
1355,Smithscript Dagger,Standard +3 ,"{'Phy': '72 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '33 '}","{'Str': 'E ', 'Dex': 'C ', 'Int': 'E ', 'Fai': 'E ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '15.45 ', 'Rst': '10 '}"
1356,Smithscript Dagger,Standard +4 ,"{'Phy': '76 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '34 '}","{'Str': 'E ', 'Dex': 'C ', 'Int': 'E ', 'Fai': 'E ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '15.45 ', 'Rst': '10 '}"
1357,Smithscript Dagger,Standard +5 ,"{'Phy': '79 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '36 '}","{'Str': 'E ', 'Dex': 'C ', 'Int': 'E ', 'Fai': 'E ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '15.75 ', 'Rst': '10 '}"
1358,Smithscript Dagger,Standard +6 ,"{'Phy': '83 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '37 '}","{'Str': 'E ', 'Dex': 'C ', 'Int': 'E ', 'Fai': 'E ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '15.9 ', 'Rst': '10 '}"
1359,Smithscript Dagger,Standard +7 ,"{'Phy': '87 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '38 '}","{'Str': 'E ', 'Dex': 'C ', 'Int': 'E ', 'Fai': 'E ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '16.05 ', 'Rst': '10 '}"
1360,Smithscript Dagger,Standard +8 ,"{'Phy': '90 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '39 '}","{'Str': 'E ', 'Dex': 'C ', 'Int': 'E ', 'Fai': 'E ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '16.2 ', 'Rst': '10 '}"
1361,Smithscript Dagger,Standard +9 ,"{'Phy': '94 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '40 '}","{'Str': 'E ', 'Dex': 'C ', 'Int': 'E ', 'Fai': 'E ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '16.35 ', 'Rst': '10 '}"
1362,Smithscript Dagger,Standard +10 ,"{'Phy': '97 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '42 '}","{'Str': 'E ', 'Dex': 'C ', 'Int': 'E ', 'Fai': 'E ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '16.5 ', 'Rst': '10 '}"
1363,Smithscript Dagger,Standard +11 ,"{'Phy': '101 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '43 '}","{'Str': 'E ', 'Dex': 'C ', 'Int': 'E ', 'Fai': 'E ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '16.65 ', 'Rst': '10 '}"
1364,Smithscript Dagger,Standard +12 ,"{'Phy': '105 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '44 '}","{'Str': 'E ', 'Dex': 'C ', 'Int': 'E ', 'Fai': 'E ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '16.8 ', 'Rst': '10 '}"
1365,Smithscript Dagger,Standard +13 ,"{'Phy': '108 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '45 '}","{'Str': 'D ', 'Dex': 'C ', 'Int': 'E ', 'Fai': 'E ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '16.95 ', 'Rst': '10 '}"
1366,Smithscript Dagger,Standard +14 ,"{'Phy': '112 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '46 '}","{'Str': 'D ', 'Dex': 'C ', 'Int': 'E ', 'Fai': 'E ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '17.1 ', 'Rst': '10 '}"
1367,Smithscript Dagger,Standard +15 ,"{'Phy': '115 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '48 '}","{'Str': 'D ', 'Dex': 'C ', 'Int': 'E ', 'Fai': 'E ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '17.25 ', 'Rst': '10 '}"
1368,Smithscript Dagger,Standard +16 ,"{'Phy': '119 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '49 '}","{'Str': 'D ', 'Dex': 'C ', 'Int': 'E ', 'Fai': 'E ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '17.4 ', 'Rst': '10 '}"
1369,Smithscript Dagger,Standard +17 ,"{'Phy': '123 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '50 '}","{'Str': 'D ', 'Dex': 'C ', 'Int': 'E ', 'Fai': 'E ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '35 ', 'Mag': '20 ', 'Fir': '20 ', 'Lit': '20 ', 'Hol': '20 ', 'Bst': '17.4 ', 'Rst': '10 '}"
